id,home_club_id,home_club_goals
3427148,11282,3
3427149,10484,0
3427150,2832,2
3427151,19789,2
3427152,833,1
3427153,114,3
3427154,820,2
3427155,2293,0
3427156,589,0
3427157,449,2
3427158,6890,0
3427159,36,3
3427160,39722,1
3427161,868,0
3427162,2381,1
3427163,3205,6
3427164,126,2
3427165,7775,3
3427166,141,1
3427167,6646,2
3427168,1467,1
3427169,11282,0
3427170,36,3
3427171,6890,2
3427172,2832,0
3427173,19789,1
3427174,833,0
3427175,114,7
3427176,820,0
3427177,2293,5
3427178,589,2
3427179,10484,3
3427180,39722,0
3427181,868,1
3427182,2381,0
3427183,3205,0
3427184,126,0
3427185,7775,1
3427186,141,3
3427187,6646,5
3427188,1467,0
3427189,449,2
3427190,11282,2
3427191,10484,3
3427192,36,1
3427193,6890,0
3427194,2832,4
3427195,19789,1
3427196,833,1
3427197,114,1
3427198,820,5
3427199,2293,1
3427200,868,0
3427201,2381,2
3427202,3205,1
3427203,126,0
3427204,7775,0
3427205,141,3
3427206,6646,5
3427207,1467,1
3427208,449,2
3427209,589,0
3429683,1237,0
3429684,1132,3
3429685,29,1
3429686,985,1
3429687,984,0
3429688,631,0
3429689,873,2
3429690,762,1
3429691,180,1
3429692,148,1
3429693,11,0
3429694,1237,1
3429695,631,2
3429696,873,1
3429697,29,0
3429698,1003,1
3429699,281,1
3429700,180,0
3429701,984,2
3429702,379,1
3429703,405,1
3429704,1132,0
3429705,931,0
3429706,399,1
3429707,985,9
3429708,350,2
3429709,543,2
3429710,31,0
3429711,762,1
3429712,148,0
3429713,405,1
3429714,1132,1
3429715,931,0
3429716,399,2
3429717,31,1
3429718,985,3
3429719,762,3
3429720,350,1
3429721,148,2
3429722,543,0
3429723,11,4
3429724,1237,0
3429725,631,2
3429726,873,0
3429727,29,0
3429728,1003,3
3429729,281,3
3429730,180,1
3429731,984,1
3429732,379,3
3429733,11,0
3429734,405,1
3429735,1237,1
3429736,1132,0
3429737,931,1
3429738,31,0
3429739,985,3
3429740,180,1
3429741,379,2
3429742,543,1
3429743,631,0
3429744,873,0
3429745,29,1
3429746,399,0
3429747,1003,1
3429748,281,2
3429749,762,1
3429750,350,0
3429751,148,4
3429752,984,1
3429753,405,0
3429754,1237,1
3429755,1132,1
3429756,631,2
3429757,31,0
3429758,281,0
3429759,350,0
3429760,148,4
3429761,984,0
3429762,379,2
3429763,11,2
3429764,873,1
3429765,29,1
3429766,931,0
3429767,399,0
3429768,1003,5
3429769,985,1
3429770,762,1
3429771,180,1
3429772,543,0
3429773,1237,3
3429774,1132,1
3429775,873,0
3429776,931,1
3429777,31,0
3429778,281,4
3429779,350,1
3429780,148,2
3429781,984,0
3429782,379,3
3429783,11,0
3429784,405,3
3429785,631,2
3429786,29,1
3429787,399,2
3429788,1003,0
3429789,985,2
3429790,762,2
3429791,180,3
3429792,543,2
3429793,1237,0
3429794,1132,1
3429795,873,1
3429796,931,0
3429797,31,2
3429798,281,1
3429799,350,0
3429800,148,1
3429801,984,3
3429802,379,3
3429803,11,1
3429804,405,1
3429805,631,0
3429806,29,2
3429807,399,1
3429808,1003,3
3429809,985,3
3429810,762,3
3429811,180,3
3429812,543,1
3429813,11,0
3429814,405,2
3429815,931,0
3429816,399,0
3429817,1003,2
3429818,31,1
3429819,281,5
3429820,350,1
3429821,379,0
3429822,543,0
3429823,1237,2
3429824,1132,1
3429825,631,2
3429826,873,0
3429827,29,1
3429828,985,2
3429829,762,0
3429830,180,1
3429831,148,4
3429832,984,1
3429833,11,3
3429834,405,1
3429835,931,0
3429836,399,3
3429837,1003,2
3429838,31,2
3429839,281,1
3429840,350,0
3429841,379,0
3429842,543,2
3429843,1237,1
3429844,1132,0
3429845,29,0
3429846,985,1
3429847,984,1
3429848,631,0
3429849,873,3
3429850,762,3
3429851,180,3
3429852,148,2
3429853,1237,3
3429854,1132,0
3429855,631,2
3429856,873,1
3429857,29,1
3429858,985,1
3429859,762,1
3429860,180,0
3429861,148,1
3429862,984,1
3429863,11,2
3429864,405,2
3429865,931,0
3429866,399,3
3429867,1003,2
3429868,31,2
3429869,281,5
3429870,350,1
3429871,379,3
3429872,543,1
3430360,21001,0
3430361,77251,0
3430362,24192,3
3430363,75807,1
3430364,22113,1
3430365,5792,6
3430366,16173,1
3430367,12622,1
3430368,22112,2
3430369,14763,0
3430370,5838,0
3430371,75633,1
3430372,80237,7
3430373,24185,0
3430374,84311,0
3430375,20361,3
3430376,24938,0
3430377,20417,1
3430378,78006,0
3430379,20971,1
3430380,84312,0
3430381,5957,0
3430382,5866,2
3430383,21783,5
3430384,21000,1
3430386,29391,0
3430387,13208,3
3430388,82652,0
3430389,5765,1
3430390,84313,3
3430391,84314,2
3430392,20991,2
3430393,26761,0
3430394,77486,0
3430395,5918,2
3430396,26937,3
3430397,5869,0
3430398,5892,2
3430399,84315,1
3430400,21003,0
3430401,45057,0
3430402,54662,1
3430403,21035,0
3430404,84316,0
3430405,84351,0
3430487,11,6
3430982,2821,0
3430984,43857,7
3430985,7474,2
3430986,33432,5
3430987,7110,5
3430988,6160,1
3430990,18470,2
3430991,12285,1
3430993,11312,3
3430994,10803,0
3430995,28378,0
3430997,3410,4
3430999,9663,2
3431000,10804,2
3431110,964,3
3431111,1083,0
3431112,3725,0
3431113,2410,3
3431114,121,0
3431115,41201,2
3431116,3609,0
3431117,11127,3
3431118,1083,3
3431119,16704,7
3431120,121,1
3431121,932,1
3431122,2698,0
3431123,3729,3
3431124,28095,0
3431125,11127,1
3431773,1091,2
3431774,338,2
3431775,157,2
3431904,1108,0
3431905,13,2
3431906,131,3
3431907,1533,0
3431908,2687,0
3431909,16795,2
3431910,418,2
3431911,1049,4
3431912,366,1
3431913,1050,1
3431914,621,2
3431915,150,2
3431916,940,2
3431917,3709,1
3431918,16795,2
3431919,5358,0
3431920,3368,1
3431921,681,0
3431922,368,2
3431923,1050,2
3431924,1108,0
3431925,13,6
3431926,131,4
3431927,150,2
3431928,1533,1
3431929,2687,1
3431930,331,1
3431931,1049,1
3431932,366,1
3431933,1531,0
3431934,621,0
3431935,940,0
3431936,1533,0
3431937,3709,3
3431938,16795,2
3431939,5358,0
3431940,418,1
3431941,681,0
3431942,368,1
3431943,1050,3
3431959,3329,1
3431960,2424,1
3431961,2424,1
3431962,982,3
3431963,2995,0
3431964,3329,2
3431965,3329,1
3431966,2995,2
3431967,2424,1
3431968,2423,2
3431969,3329,2
3431970,2457,1
3431971,2457,0
3431972,982,1
3431973,2420,0
3431974,2995,3
3431975,982,0
3431976,982,2
3431977,2503,0
3431978,294,2
3431979,979,2
3431980,2457,1
3431981,294,2
3431982,2457,0
3431983,2503,0
3431984,1075,2
3431985,294,3
3431986,720,3
3431987,2424,0
3431988,2424,2
3431989,3329,2
3431990,2503,3
3431991,1075,0
3431992,294,2
3431993,2423,1
3431994,1301,1
3431995,2423,0
3431996,2995,1
3431997,7378,1
3431998,982,1
3431999,2420,0
3432000,2995,2
3432001,3329,0
3432002,1075,1
3432003,1301,2
3432004,2420,0
3432005,4294,3
3432006,2420,1
3432007,3329,1
3432008,1075,3
3432009,979,0
3432010,982,2
3432011,2424,0
3432012,2457,2
3432013,2424,0
3432014,1301,0
3432015,3329,0
3432016,336,3
3432017,4294,0
3432018,2995,2
3432019,2503,0
3432020,2420,2
3432021,7179,1
3432022,7378,4
3432023,294,2
3432024,2995,2
3432025,979,2
3432026,2425,0
3432027,720,3
3432028,336,2
3432029,2423,3
3432030,720,2
3432031,982,0
3432032,2457,0
3432033,3329,0
3432034,2457,1
3432035,2425,2
3432036,2995,2
3432037,979,1
3432038,2423,0
3432039,2424,1
3432040,3329,0
3432041,2995,0
3432042,979,2
3432043,4294,0
3432044,294,0
3432045,7179,1
3432046,2425,0
3432047,2420,1
3432048,336,2
3432049,1301,0
3432050,2425,0
3432051,720,1
3432052,1075,1
3432053,2420,2
3432054,294,1
3432055,3329,3
3432056,982,0
3432057,336,1
3432058,294,2
3432059,979,1
3432060,294,2
3432061,2503,1
3432062,2457,0
3432063,3329,2
3432064,982,1
3432065,7378,1
3432066,2425,0
3432067,720,2
3432068,2424,0
3432069,2457,2
3432070,294,2
3432071,2423,1
3432072,2503,3
3432073,1301,0
3432074,720,3
3432075,2420,1
3432076,979,3
3432077,2457,2
3432078,4294,3
3432079,2457,0
3432080,2423,5
3432081,2424,2
3432082,7179,2
3432083,2423,1
3432084,3329,2
3432085,2503,0
3432086,4294,0
3432087,1301,1
3432088,1301,0
3432089,336,4
3432090,2423,0
3432091,7378,0
3432092,982,1
3432093,1075,2
3432094,979,1
3432095,2503,2
3432096,2423,0
3432097,1301,0
3432098,3329,0
3432099,7179,2
3432100,979,1
3432101,1075,2
3432102,982,2
3432103,2457,2
3432104,7179,2
3432105,720,2
3432106,294,1
3432107,2503,1
3432108,2420,3
3432109,1075,1
3432110,2995,2
3432111,294,2
3432112,2425,1
3432113,7179,1
3432114,2420,2
3432115,7179,2
3432116,2425,0
3432117,2425,0
3432118,2457,0
3432119,1301,1
3432120,336,2
3432121,336,2
3432122,4294,1
3432123,2423,2
3432124,982,2
3432125,1301,1
3432126,1075,1
3432127,720,4
3432128,2425,0
3432129,294,2
3432130,7179,1
3432131,2420,1
3432132,7179,0
3432133,2425,0
3432134,4294,0
3432135,2423,2
3432136,2503,1
3432137,1301,0
3432138,4294,1
3432139,720,4
3432140,2457,1
3432141,2420,2
3432142,2503,0
3432143,979,2
3432144,294,2
3432145,2457,0
3432146,2995,1
3432147,2420,1
3432148,2424,1
3432149,720,1
3432150,2995,0
3432151,2420,1
3432152,7378,1
3432153,7378,0
3432154,1075,0
3432155,7378,1
3432156,982,1
3432157,2503,1
3432158,4294,2
3432159,720,2
3432160,720,3
3432161,2420,1
3432162,294,4
3432163,720,0
3432164,336,2
3432165,1075,1
3432166,979,1
3432167,336,1
3432168,3329,1
3432169,336,2
3432170,982,1
3432171,2457,2
3432172,4294,1
3432173,979,0
3432174,720,2
3432175,1075,2
3432176,336,1
3432177,2995,2
3432178,1075,2
3432179,7378,3
3432180,7378,0
3432181,7179,0
3432182,7378,1
3432183,2425,0
3432184,2424,1
3432185,7378,2
3432186,4294,1
3432187,4294,1
3432188,982,0
3432189,720,1
3432190,2503,1
3432191,4294,2
3432192,1075,3
3432193,7179,0
3432194,2503,0
3432195,2995,3
3432196,7378,0
3432197,7179,0
3432198,1301,0
3432199,2424,1
3432200,294,1
3432201,720,2
3432202,336,1
3432203,336,2
3432204,979,2
3432205,2424,1
3432206,1075,2
3432207,2423,3
3432208,2423,0
3432209,294,1
3432210,2995,1
3432211,979,2
3432212,4294,3
3432213,1301,1
3432214,3329,0
3432215,2425,1
3432216,336,5
3432217,979,1
3432218,7378,1
3432219,7179,3
3432220,1301,0
3432221,7378,1
3432222,7179,1
3432223,1301,1
3432224,2995,0
3432225,7179,0
3432226,2995,0
3432227,982,1
3432228,336,1
3432229,2457,1
3432230,336,2
3432231,2423,4
3432232,4294,0
3432233,2425,3
3432234,2420,2
3432235,2424,1
3432236,4294,0
3432237,7378,1
3432238,2424,0
3432239,4294,1
3432240,2503,0
3432241,1075,4
3432242,1301,1
3432243,979,1
3432244,336,1
3432245,979,2
3432246,982,1
3432247,2425,0
3432248,2425,1
3432249,720,5
3432250,2420,1
3432251,2424,0
3432252,2503,1
3432253,2425,2
3432254,7179,2
3432255,1075,0
3432256,2425,2
3432257,2423,1
3432258,3329,2
3432259,7378,0
3432260,7378,3
3432261,2423,1
3432262,1301,1
3432263,7179,0
3432264,2503,3
3432697,119,1
3432698,279,2
3432699,865,3
3432868,72,1
3432979,3592,4
3433185,4171,2
3433186,430,1
3433187,252,4
3433188,506,3
3433189,398,1
3433190,5,2
3433191,130,0
3433192,6574,1
3433193,410,0
3433194,276,3
3433195,1025,4
3433196,1390,0
3433197,4083,0
3433198,46,4
3433199,6195,6
3433200,12,2
3433201,1038,2
3433202,3522,1
3433203,416,2
3433204,276,1
3433205,800,5
3433206,4171,1
3433207,430,1
3433208,252,1
3433209,506,2
3433210,398,1
3433211,5,3
3433212,130,1
3433213,6574,4
3433214,410,0
3433215,1025,3
3433216,4083,1
3433217,46,1
3433218,6195,4
3433219,12,5
3433220,1038,3
3433221,3522,2
3433222,416,2
3433223,410,3
3433224,276,0
3433225,800,1
3433226,4171,1
3433227,1390,4
3433228,430,3
3433229,252,0
3433230,506,1
3433231,398,2
3433232,5,3
3433233,130,2
3433234,6574,3
3433235,1025,3
3433236,4083,1
3433237,46,2
3433238,6195,0
3433239,12,2
3433240,1038,1
3433241,3522,1
3433242,416,3
3433243,410,1
3433244,276,3
3433245,800,1
3433246,4171,0
3433247,1025,0
3433248,1390,2
3433249,252,1
3433250,398,1
3433251,5,2
3433252,130,0
3433253,6574,0
3433254,416,0
3433255,4083,0
3433256,430,0
3433257,46,4
3433258,506,2
3433259,6195,1
3433260,12,3
3433261,1038,1
3433262,3522,0
3433263,410,1
3433264,276,0
3433265,800,0
3433266,4171,1
3433267,1025,1
3433268,1390,2
3433269,252,1
3433270,398,1
3433271,5,2
3433272,6195,4
3433273,6574,0
3433274,416,2
3433275,4083,0
3433276,430,1
3433277,46,3
3433278,506,2
3433279,130,0
3433280,12,0
3433281,1038,1
3433282,3522,1
3433283,410,1
3433284,276,1
3433285,800,3
3433286,1025,1
3433287,1390,1
3433288,4083,4
3433289,252,1
3433290,398,1
3433291,5,2
3433292,6195,2
3433293,6574,1
3433294,416,2
3433295,4171,1
3433296,430,1
3433297,252,2
3433298,46,1
3433299,506,1
3433300,130,0
3433301,12,3
3433302,3522,2
3433303,410,0
3433304,276,1
3433305,800,4
3433306,4171,2
3433307,1390,1
3433308,430,1
3433309,46,2
3433310,398,2
3433311,130,0
3433312,1038,3
3433313,6574,1
3433314,416,1
3433315,1025,2
3433316,4083,2
3433317,506,0
3433318,5,3
3433319,6195,1
3433320,12,3
3433321,1038,2
3433322,3522,1
3433323,410,0
3433324,276,1
3433325,800,5
3433326,4171,0
3433327,1390,1
3433328,430,0
3433329,252,1
3433330,46,6
3433331,506,4
3433332,130,0
3433333,12,1
3433334,3522,0
3433335,800,3
3433336,1025,2
3433337,1390,1
3433338,4083,1
3433339,398,2
3433340,5,1
3433341,6195,1
3433342,1038,2
3433343,6574,2
3433344,416,1
3433345,4171,1
3433346,430,1
3433347,252,2
3433348,506,3
3433349,5,2
3433350,130,0
3433351,12,2
3433352,3522,2
3433353,410,1
3433354,276,2
3433355,800,0
3433356,1025,1
3433357,1390,0
3433358,4083,4
3433359,46,2
3433360,398,3
3433361,6195,6
3433362,1038,2
3433363,6574,1
3433364,416,0
3433365,4171,2
3433366,430,2
3433367,252,1
3433368,506,2
3433369,398,2
3433370,5,0
3433371,130,0
3433372,12,4
3433373,410,0
3433374,276,3
3433375,46,4
3433376,416,1
3433377,4083,0
3433378,1038,0
3433379,800,1
3433380,1025,1
3433381,6195,2
3433382,1390,1
3433383,3522,0
3433384,12,3
3433385,130,0
3433386,398,1
3433387,5,4
3433388,430,0
3433389,252,2
3433390,506,2
3433391,4171,1
3433392,6574,1
3433393,800,3
3433394,410,2
3433395,1390,0
3433396,1025,1
3433397,1038,2
3433398,416,0
3433399,6195,1
3433400,46,3
3433401,3522,2
3433402,276,2
3433403,4083,1
3433404,12,3
3433405,6574,1
3433406,506,3
3433407,5,0
3433408,800,4
3433409,4171,0
3433410,398,1
3433411,430,3
3433412,1390,0
3433413,130,2
3433414,252,2
3433415,1038,0
3433416,6195,2
3433417,4083,0
3433418,410,1
3433419,46,3
3433420,276,1
3433421,1025,2
3433422,12,1
3433423,3522,2
3433424,416,3
3433425,1390,1
3433426,800,5
3433427,130,1
3433428,6574,3
3433429,430,1
3433430,252,1
3433431,506,3
3433432,398,0
3433433,5,1
3433434,4171,0
3433435,46,1
3433436,3522,1
3433437,6195,3
3433438,1038,2
3433439,12,1
3433440,506,3
3433441,276,0
3433442,430,3
3433443,410,2
3433444,4083,4
3433445,398,3
3433446,4171,1
3433447,416,1
3433448,1390,1
3433449,5,0
3433450,130,2
3433451,1025,3
3433452,800,3
3433453,252,1
3433454,6574,3
3433455,276,0
3433456,506,0
3433457,4083,2
3433458,3522,2
3433459,130,1
3433460,410,0
3433461,430,2
3433462,12,0
3433463,46,2
3433464,1038,1
3433465,6195,4
3433466,252,1
3433467,1025,0
3433468,416,2
3433469,4171,2
3433470,6574,2
3433471,5,1
3433472,398,2
3433473,800,3
3433474,1390,0
3433475,430,2
3433476,12,1
3433477,46,1
3433478,3522,3
3433479,506,3
3433480,276,0
3433481,130,1
3433482,1038,0
3433483,4171,0
3433484,410,0
3433485,398,5
3433486,6574,3
3433487,5,2
3433488,6195,1
3433489,800,1
3433490,1390,4
3433491,416,3
3433492,1025,4
3433493,4083,1
3433494,1038,3
3433495,12,1
3433496,252,2
3433497,410,0
3433498,276,1
3433499,3522,1
3433500,6195,5
3433501,506,3
3433502,4083,0
3433503,5,1
3433504,1025,1
3433505,800,5
3433506,130,3
3433507,430,1
3433508,398,3
3433509,416,0
3433510,1390,3
3433511,6574,1
3433512,252,2
3433513,4171,2
3433514,46,1
3433515,6574,1
3433516,5,2
3433517,6195,1
3433518,1025,3
3433519,398,4
3433520,4083,0
3433521,410,1
3433522,416,1
3433523,1038,2
3433524,276,1
3433525,130,2
3433526,410,1
3433527,4171,1
3433528,12,5
3433529,430,2
3433530,506,0
3433531,3522,1
3433532,46,5
3433533,252,1
3433534,276,1
3433535,800,2
3433536,1390,0
3433537,1025,0
3433538,6574,1
3433539,416,0
3433540,398,1
3433541,46,3
3433542,1038,2
3433543,6195,5
3433544,4083,2
3433545,252,3
3433546,276,2
3433547,5,0
3433548,4171,1
3433549,506,3
3433550,12,2
3433551,430,0
3433552,410,0
3433553,130,1
3433554,3522,4
3433555,416,1
3433556,4083,0
3433557,1390,0
3433558,1025,1
3433559,6574,2
3433560,800,0
3433561,1038,3
3433562,3522,2
3433563,46,5
3433564,6195,1
3433575,12346,0
3433576,1059,0
3433577,10532,7
3433578,19294,1
3433579,10791,0
3433580,53453,4
3433581,22220,0
3433582,3739,0
3433583,38204,0
3433584,6251,5
3433585,501,3
3433586,32832,1
3433587,2782,1
3433588,8818,0
3433589,2259,1
3433590,801,1
3433591,8031,1
3433592,1002,2
3433593,4772,2
3433594,1044,2
3433595,48325,1
3433596,10604,0
3433597,22140,1
3433598,208,2
3433599,31276,0
3433600,653,0
3433601,6365,2
3433602,41916,0
3433603,535,0
3433604,3258,0
3433605,6112,3
3433606,27116,0
3433607,3900,0
3433608,605,1
3433609,3057,2
3433610,709,0
3433611,239,0
3433612,3831,2
3433613,3471,0
3433614,327,1
3433615,4529,5
3433616,61,0
3433617,3137,10
3434735,41201,0
3434736,964,6
3434737,41231,1
3434738,3729,2
3434739,3725,2
3434740,3609,1
3434741,2410,0
3434742,3719,1
3434743,28095,0
3434744,11127,0
3434745,41201,1
3434746,232,1
3434747,932,2
3434748,2698,1
3434749,41231,4
3434750,121,2
3434751,829,5
3434855,12439,2
3434856,12439,0
3434857,58065,1
3434858,59024,3
3434859,59024,1
3434860,3714,1
3434861,6672,0
3434862,6672,4
3434863,11125,3
3434864,67107,6
3434865,67107,0
3434866,43502,0
3434867,55329,3
3434868,55329,0
3434869,49702,10
3434870,68289,3
3434871,68289,0
3434872,2374,4
3434873,12045,1
3434874,12045,3
3434875,2696,3
3434876,6434,0
3434877,6434,0
3434878,14589,3
3434879,5287,1
3434880,5287,2
3434881,3690,1
3434882,11123,1
3434883,11123,1
3434884,11121,0
3436562,1110,0
3440223,2441,1
3440224,441,1
3440225,605,3
3440226,6676,1
3440227,3060,0
3440228,653,1
3440229,1091,1
3441588,1108,1
3441589,13,0
3441590,131,1
3441591,2687,1
3441592,3368,0
3441593,331,2
3441594,681,3
3441595,1049,0
3441596,366,1
3441597,1531,0
3441884,14888,1
3441885,4159,4
3441886,1627,1
3441887,33734,1
3441888,2721,3
3441889,24898,2
3441890,6692,3
3441891,1408,1
3441892,1210,1
3441893,3037,2
3441894,9439,1
3441896,4102,1
3441897,7197,0
3441898,4554,2
3441899,4097,2
3441900,1103,1
3441901,332,4
3441902,5587,2
3446036,61761,1
3446037,74869,6
3446038,6422,1
3446039,20423,6
3446040,3592,4
3446041,74868,0
3446042,67939,8
3446043,39097,0
3446044,4482,0
3446045,74867,0
3446046,84122,3
3446599,5881,3
3446600,20979,1
3446601,13208,2
3446602,5843,0
3446603,20417,0
3446604,21006,2
3446605,22112,1
3446606,24192,2
3446607,20108,2
3446608,5889,0
3446609,80237,0
3446610,20975,1
3446611,25495,0
3446612,29390,1
3446613,12627,0
3446614,5892,2
3446615,20361,1
3446616,5784,5
3446617,49675,1
3446618,1798,0
3446619,5866,4
3446620,5818,0
3446621,54654,1
3446622,3426,2
3446623,28954,4
3447002,2414,0
3447003,369,0
3447004,206,3
3447005,173,3
3447006,678,4
3447013,865,1
3447014,190,1
3447015,173,1
3447016,5724,1
3447017,443,4
3447018,1053,1
3447025,5817,2
3447577,641,0
3447578,22,1
3447579,1027,0
3447580,11177,2
3447581,762,1
3447582,2963,1
3447583,3697,1
3447584,1088,0
3447585,2814,6
3447586,1028,3
3447587,1032,0
3447588,3716,1
3447589,988,1
3447590,379,3
3447591,989,11
3447592,1150,3
3447593,984,3
3447594,399,9
3447595,29,3
3447596,677,0
3447597,698,4
3447598,180,0
3447599,1132,6
3447600,543,0
3447601,1237,4
3447655,1064,2
3447656,4059,3
3447664,10625,5
3450454,16704,2
3450455,119,1
3450456,62,0
3450457,157,1
3450458,687,3
3450459,683,2
3450460,338,3
3450461,279,0
3450462,829,0
3450463,1091,1
3450464,409,3
3450465,865,4
3450507,385,2
3450508,1426,1
3450509,1283,1
3450510,1283,2
3450511,317,3
3450512,383,4
3450513,1304,0
3450514,1304,1
3450515,1426,0
3450516,200,1
3450517,1090,1
3450518,385,2
3450519,1269,1
3450520,317,0
3450521,317,0
3450522,1269,4
3450523,499,1
3450524,610,5
3450525,1269,0
3450526,499,3
3450527,1269,2
3450528,200,2
3450529,610,5
3450530,610,5
3450531,317,1
3450532,200,2
3450533,1268,1
3450534,1268,2
3450535,499,2
3450536,1090,3
3450537,235,0
3450538,403,1
3450539,1268,2
3450540,202,2
3450541,385,3
3450542,1304,4
3450543,1283,0
3450544,235,3
3450545,468,2
3450546,403,2
3450547,1283,1
3450548,468,0
3450549,235,1
3450550,1426,3
3450551,403,0
3450552,202,0
3450553,610,3
3450554,317,5
3450555,383,1
3450556,306,4
3450557,1304,1
3450558,1090,1
3450559,1426,1
3450560,306,1
3450561,306,1
3450562,1090,1
3450563,1268,0
3450564,1304,0
3450565,385,1
3450566,306,0
3450567,610,4
3450568,1426,1
3450569,1426,2
3450570,385,0
3450571,235,1
3450572,468,2
3450573,1090,3
3450574,235,2
3450575,610,2
3450576,1090,2
3450577,317,1
3450578,202,2
3450579,1268,0
3450580,499,2
3450581,499,3
3450582,234,3
3450583,1426,2
3450584,234,4
3450585,200,1
3450586,1269,1
3450587,1268,1
3450588,1304,4
3450589,610,2
3450590,385,1
3450591,202,1
3450592,610,1
3450593,202,1
3450594,234,1
3450595,234,1
3450596,383,2
3450597,200,0
3450598,234,1
3450599,200,3
3450600,499,1
3450601,383,4
3450602,468,6
3450603,200,1
3450604,499,2
3450605,1268,0
3450606,499,1
3450607,1304,1
3450608,234,1
3450609,306,1
3450610,1268,2
3450611,468,1
3450612,468,4
3450613,403,4
3450614,383,3
3450615,202,1
3450616,1283,1
3450617,306,1
3450618,383,1
3450619,234,0
3450620,403,1
3450621,1283,2
3450622,1283,2
3450623,1426,0
3450624,317,1
3450625,383,2
3450626,235,0
3450627,1269,0
3450628,385,1
3450629,1268,0
3450630,385,3
3450631,383,2
3450632,403,2
3450633,468,1
3450634,234,2
3450635,403,1
3450636,317,1
3450637,403,1
3450638,403,1
3450639,1090,5
3450640,1269,2
3450641,385,0
3450642,202,0
3450643,306,2
3450644,499,1
3450645,1283,1
3450646,1283,0
3450647,235,1
3450648,1268,1
3450649,1304,1
3450650,1269,0
3450651,383,3
3450652,383,2
3450653,202,3
3450654,1090,2
3450655,1268,1
3450656,1304,1
3450657,610,3
3450658,1268,2
3450659,1090,4
3450660,1269,1
3450661,1283,3
3450662,1090,0
3450663,202,0
3450664,385,1
3450665,317,1
3450666,200,2
3450667,200,3
3450668,317,0
3450669,234,2
3450670,1090,2
3450671,202,1
3450672,1283,1
3450673,200,1
3450674,1283,0
3450675,235,1
3450676,385,3
3450677,1269,0
3450678,383,3
3450679,200,1
3450680,610,4
3450681,1090,3
3450682,1268,0
3450683,235,1
3450684,317,1
3450685,306,1
3450686,200,1
3450687,1090,5
3450688,234,2
3450689,306,1
3450690,1090,1
3450691,385,1
3450692,499,1
3450693,1426,4
3450694,202,2
3450695,468,3
3450696,1268,1
3450697,1090,4
3450698,202,1
3450699,1426,0
3450700,1283,3
3450701,468,3
3450702,1283,0
3450703,403,0
3450704,610,1
3450705,234,6
3450706,1269,0
3450707,317,0
3450708,1304,4
3450709,202,0
3450710,317,3
3450711,306,3
3450712,610,3
3450713,1426,1
3450714,1268,0
3450715,317,2
3450716,385,1
3450717,202,1
3450718,1268,3
3450719,317,1
3450720,200,3
3450721,1269,1
3450722,383,1
3450723,610,5
3450724,234,3
3450725,610,1
3450726,385,2
3450727,468,0
3450728,610,2
3450729,200,1
3450730,1283,3
3450731,468,2
3450732,234,0
3450733,234,5
3450734,235,0
3450735,403,2
3450736,610,4
3450737,1090,2
3450738,1304,2
3450739,200,0
3450740,383,3
3450741,234,3
3450742,1283,3
3450743,234,1
3450744,202,0
3450745,202,1
3450746,235,1
3450747,1090,0
3450748,610,3
3450749,499,0
3450750,403,1
3450751,1426,1
3450752,1269,0
3450753,1304,0
3450754,1304,2
3450755,235,3
3450756,200,3
3450757,385,3
3450758,403,3
3450759,1426,0
3450760,306,0
3450761,1426,0
3450762,306,3
3450763,317,1
3450764,1269,1
3450765,385,0
3450766,1268,1
3450767,235,1
3450768,385,3
3450769,306,1
3450770,234,0
3450771,1304,1
3450772,468,1
3450773,499,2
3450774,306,1
3450775,468,3
3450776,1304,1
3450777,1269,4
3450778,499,1
3450779,383,1
3450780,1304,4
3450781,1269,2
3450782,1426,0
3450783,383,4
3450784,499,0
3450785,1426,3
3450786,1426,1
3450787,306,0
3450788,383,1
3450789,403,0
3450790,383,2
3450791,235,3
3450792,403,2
3450793,468,2
3450794,235,2
3450795,403,0
3450796,468,0
3450797,235,1
3450798,306,0
3450799,403,1
3450800,499,4
3450801,499,2
3450802,499,0
3450803,468,0
3450960,1108,0
3450961,621,2
3450962,940,0
3450963,1533,0
3450964,3709,1
3450965,16795,1
3450966,5358,2
3450967,150,0
3450968,418,0
3450969,1050,2
3450970,13,2
3450971,131,1
3450972,2687,0
3450973,1531,2
3450974,3709,0
3450975,3368,1
3450976,331,1
3450977,681,4
3450978,366,0
3450979,368,0
3450980,1108,1
3450981,621,2
3450982,940,1
3450983,1533,0
3450984,16795,1
3450985,331,1
3450986,150,3
3450987,418,4
3450988,1049,2
3450989,1050,2
3450990,13,4
3450991,131,5
3450992,1531,1
3450993,3709,1
3450994,5358,1
3450995,3368,1
3450996,681,2
3450997,366,2
3450998,368,1
3450999,1049,4
3451000,1108,2
3451001,621,4
3451002,13,1
3451003,2687,0
3451004,1533,0
3451005,16795,1
3451006,3368,1
3451007,331,1
3451008,368,4
3451009,1050,1
3451010,131,4
3451011,940,3
3451012,1531,1
3451013,3709,1
3451014,5358,0
3451015,150,0
3451016,418,1
3451017,681,1
3451018,366,1
3451019,1049,0
3451020,1108,0
3451021,621,0
3451022,13,2
3451023,2687,2
3451024,1533,0
3451025,16795,3
3451026,3368,3
3451027,331,0
3451028,368,0
3451029,1050,0
3451030,131,1
3451031,940,4
