id,away_club_id,away_club_goals
3415257,172,3
3415258,29228,1
3415259,1184,0
3415260,28643,1
3415261,2861,0
3415262,1245,0
3415263,354,0
3415264,3057,3
3415265,601,1
3415266,2282,2
3415267,58,2
3415268,3508,1
3415269,1096,0
3415270,2727,3
3415271,475,1
3415272,2861,1
3415273,1184,2
3415274,28643,1
3415275,157,1
3415276,29228,0
3415277,3057,0
3415278,520,0
3415279,1096,3
3415280,172,2
3415281,157,1
3415282,475,0
3415283,1245,2
3415284,354,1
3415285,2727,1
3415286,41274,1
3415287,601,1
3415288,2282,6
3415289,58,4
3415290,3508,2
3415291,28643,2
3415292,520,1
3415293,2727,3
3415294,2861,2
3415295,1096,3
3415296,475,0
3415297,172,1
3415298,1245,1
3415299,3057,2
3415300,354,1
3415301,58,0
3415302,41274,1
3415303,520,2
3415304,29228,0
3415305,3508,1
3415306,601,0
3415307,1184,1
3415308,172,1
3415309,475,3
3415310,157,2
3415311,601,2
3415312,1245,2
3415313,2727,2
3415314,2282,1
3415315,1096,3
3415316,2861,0
3415317,29228,2
3415318,41274,2
3415319,1184,2
3415320,354,1
3415321,58,3
3415322,3508,0
3415323,2282,1
3415324,28643,2
3415325,3057,0
3415326,2727,2
3415327,354,2
3415328,1245,0
3415329,475,2
3415330,1096,0
3415331,520,0
3415332,2861,0
3415333,601,1
3415334,157,4
3415335,3508,3
3415336,3057,1
3415337,28643,1
3415338,41274,5
3415339,172,3
3415340,2282,3
3415341,29228,0
3415342,1184,2
3415343,58,1
3415344,58,1
3415345,601,0
3415346,29228,1
3415347,1096,1
3415348,475,2
3415349,1245,2
3415350,354,2
3415351,520,2
3415352,157,1
3415353,2727,2
3415354,3508,3
3415355,172,1
3415356,2861,1
3415357,41274,3
3415358,2282,0
3415359,3057,0
3415360,28643,1
3415362,475,0
3415363,1096,2
3415364,157,1
3415365,520,1
3415366,601,0
3415367,354,2
3415368,58,2
3415369,29228,0
3415370,1245,1
3415371,2861,1
3415372,2282,2
3415373,3057,1
3415374,3508,3
3415375,2727,3
3415376,28643,3
3415377,41274,1
3415378,1184,0
3415379,172,2
3415380,520,1
3415381,157,1
3415382,601,0
3415383,1245,1
3415384,354,2
3415385,58,0
3415386,29228,1
3415387,475,2
3415388,1096,3
3415389,172,4
3415390,3508,1
3415391,28643,0
3415392,1184,4
3415393,3057,1
3415394,2727,2
3415395,2861,1
3415396,41274,0
3415397,2282,3
3415398,29228,1
3415399,172,1
3415400,1245,0
3415401,28643,1
3415402,2861,2
3415403,41274,0
3415404,475,2
3415405,520,0
3415406,157,0
3415407,2282,3
3415408,3057,1
3415409,1096,1
3415410,58,0
3415411,601,1
3415412,1184,0
3415413,354,1
3415414,2727,1
3415415,3508,5
3415416,2861,2
3415417,1184,2
3415418,520,2
3415419,1245,0
3415420,157,3
3415421,28643,0
3415422,172,2
3415423,41274,3
3415424,29228,2
3415425,601,0
3415426,2282,2
3415427,475,1
3415428,1096,2
3415429,3508,2
3415430,3057,2
3415431,58,1
3415432,2727,1
3415433,354,3
3415434,28643,2
3415435,3057,1
3415436,29228,1
3415437,172,3
3415438,1184,0
3415439,41274,1
3415440,157,0
3415441,2861,1
3415442,520,0
3415443,1245,2
3415444,1096,2
3415445,354,1
3415446,58,2
3415447,475,1
3415448,601,3
3415449,3508,1
3415450,2727,1
3415451,2282,2
3415452,520,0
3415453,2861,1
3415454,41274,1
3415455,157,1
3415456,475,2
3415457,3057,4
3415458,28643,1
3415459,172,0
3415460,2727,3
3415461,1184,1
3415462,354,2
3415463,58,0
3415464,29228,0
3415465,601,1
3415466,2282,1
3415467,1096,1
3415468,3508,2
3415469,1245,0
3415470,475,0
3415471,2727,0
3415472,2861,1
3415473,41274,2
3415474,157,1
3415475,520,2
3415476,601,2
3415477,3057,2
3415478,172,1
3415479,29228,2
3415480,28643,0
3415481,2282,4
3415482,3508,2
3415483,354,0
3415484,1096,0
3415485,1184,2
3415486,58,3
3415487,1245,2
3415488,601,2
3415489,3508,0
3415490,2861,0
3415491,2727,3
3415492,520,0
3415493,3057,0
3415494,354,1
3415495,475,0
3415496,41274,2
3415497,157,1
3415498,1245,2
3415499,1184,1
3415500,1096,0
3415501,172,2
3415502,58,0
3415503,28643,1
3415504,29228,0
3415505,2282,2
3415506,3057,2
3415507,172,1
3415508,1096,2
3415509,520,0
3415510,601,0
3415511,2727,2
3415512,2861,1
3415513,3508,1
3415514,475,4
3415515,157,1
3415516,41274,1
3415517,58,4
3415518,2282,2
3415519,28643,2
3415520,1184,3
3415521,29228,1
3415522,1245,1
3415523,354,1
3415524,3508,2
3415525,2861,2
3415526,2727,0
3415527,172,0
3415528,3057,4
3415529,475,0
3415530,1096,3
3415531,2282,1
3415532,601,4
3415533,1184,2
3415534,29228,2
3415535,354,4
3415536,520,1
3415537,28643,2
3415538,1245,3
3415539,41274,0
3415540,157,7
3415541,58,1
3416338,16,2
3416982,985,1
3416983,660,0
3418065,583,3
3418670,27,3
3419625,46,2
3419679,282,2
3419680,6066,0
3419681,42246,0
3419682,535,0
3419683,3471,0
3419684,22220,3
3419685,3237,0
3419744,1918,0
3419745,1004,3
3419746,10532,2
3419747,1115,1
3419748,35545,4
3419749,4313,0
3419750,24349,0
3419751,29053,3
3419778,1044,0
3419779,11976,0
3419780,31614,3
3419781,829,1
3419782,7769,2
3419783,48325,0
3419784,2049,2
3419785,6251,0
3419786,8047,5
3419787,540,0
3420272,75068,4
3420393,37029,1
3420394,59024,3
3420395,6672,7
3420396,3834,5
3420397,12045,4
3420398,55013,1
3420399,3243,0
3420400,23110,1
3420417,33535,0
3420424,114,1
3420425,159,1
3420426,941,1
3420427,687,2
3420428,119,3
3420429,170,1
3420430,865,1
3420431,419,8
3420432,2481,1
3420433,282,1
3420434,829,2
3420435,279,2
3420436,338,4
3420437,48332,1
3420438,61825,0
3420439,10690,1
3420440,6993,1
3420441,60551,1
3420442,48726,2
3420443,660,1
3420444,16239,0
3420445,6993,1
3420446,18105,0
3420447,18303,0
3420448,23611,3
3420449,49364,0
3420450,660,2
3420451,18105,1
3420452,16239,1
3420453,48332,2
3420454,2740,2
3420455,6993,2
3420456,61825,0
3420457,23611,0
3420458,338,4
3420459,10690,5
3420460,48726,1
3420461,49364,0
3420462,60551,1
3420463,6993,0
3420588,18105,1
3420589,338,2
3420590,48332,1
3420591,16239,0
3420592,49364,3
3420593,6993,1
3420594,2740,1
3420595,660,2
3420596,10690,1
3420597,6993,0
3420598,18303,2
3420599,2740,2
3420600,18105,0
3420601,61825,1
3420603,18303,0
3420604,48726,0
3420606,61825,2
3420607,60551,3
3420608,6993,1
3420609,6993,1
3420610,338,2
3420611,10690,1
3420612,16239,2
3420613,23611,2
3420614,2740,0
3420615,48726,0
3420663,660,3
3420664,2740,0
3420665,61825,0
3420666,48332,2
3420667,18105,0
3420668,6993,3
3420669,49364,2
3420670,18303,1
3420671,338,2
3420672,10690,1
3420673,18105,1
3420674,48332,0
3420675,60551,2
3420676,6993,0
3420733,660,1
3420734,2740,0
3420735,10690,3
3420736,16239,1
3420737,48726,0
3420738,6993,3
3420739,23611,1
3420820,180,0
3420821,11,3
3420822,399,3
3420823,29,1
3420824,1003,3
3420825,762,2
3420826,631,3
3420827,543,2
3420828,985,1
3420829,405,0
3420838,379,1
3420839,350,0
3420840,31,2
3420841,984,2
3420842,931,3
3420843,1132,2
3420844,873,3
3420845,1237,3
3420846,148,5
3420847,281,3
3420912,61825,1
3420913,338,2
3420914,60551,1
3420915,2740,0
3420916,18303,1
3420917,48726,1
3420918,49364,1
3420919,660,3
3420920,48332,2
3420921,10690,2
3420922,6993,0
3420923,60551,1
3420924,18105,1
3420925,61825,1
3420926,660,0
3420927,23611,1
3420928,16239,1
3420929,18303,1
3420930,49364,0
3420931,2740,1
3420932,18105,2
3420933,48726,0
3420934,338,1
3420935,10690,1
3420936,48332,2
3420937,61825,0
3420938,60551,2
3420939,2740,2
3420940,10690,1
3420941,338,4
3420942,49364,0
3420943,48726,2
3420944,18303,1
3420945,60551,2
3420946,23611,1
3420947,660,1
3420948,61825,0
3420949,18105,0
3420950,16239,4
3420951,48332,0
3420952,18303,0
3420953,2740,1
3420954,16239,0
3420955,338,2
3420956,48332,4
3420957,23611,0
3420958,60551,1
3420959,48726,1
3420960,49364,1
3420961,660,2
3420962,48726,0
3420963,10690,0
3420964,60551,2
3420965,18303,0
3420966,61825,0
3420967,23611,0
3420968,2740,1
3420969,338,2
3420970,10690,2
3420971,16239,2
3420972,48332,0
3420973,18105,1
3420974,49364,3
3420975,660,3
3420976,60551,0
3420977,49364,0
3420978,18303,1
3420979,48332,2
3420980,18105,1
3420981,61825,0
3420982,338,1
3420983,10690,2
3420984,16239,1
3420985,60551,1
3420986,18303,1
3420987,23611,1
3420988,48726,0
3420989,660,0
3420990,49364,0
3420991,23611,1
3420992,16239,0
3420993,2740,0
3420994,61825,0
3420995,48726,3
3420996,60551,1
3420997,338,5
3420998,61825,0
3420999,48332,2
3421000,18303,1
3421001,18105,2
3421002,49364,3
3421003,660,4
3421004,6993,0
3421005,10690,1
3421006,16239,1
3421007,48332,2
3421008,23611,0
3421009,18105,0
3421010,49364,0
3421011,338,3
3421012,18303,1
3421013,16239,1
3421014,48726,1
3421015,23611,1
3421016,2740,2
3421017,27,1
3421694,985,3
3421695,180,1
3421696,29,2
3421697,11,1
3421698,1003,5
3421699,399,1
3421700,762,1
3421701,631,3
3421702,543,0
3421703,350,1
3421704,31,2
3421705,873,0
3421706,1237,2
3421707,281,1
3421708,379,3
3421709,148,6
3421710,1132,1
3421711,984,0
3421712,931,0
3421713,180,3
3421714,1237,1
3421715,31,2
3421716,543,1
3421717,405,1
3421718,11,0
3421719,985,4
3421720,931,1
3421721,379,3
3421722,1132,0
3421723,1003,1
3421724,399,3
3421725,984,1
3421726,148,1
3421727,873,2
3421728,350,1
3421729,631,0
3421730,29,0
3421731,281,1
3421732,762,1
3421733,180,4
3421734,631,3
3421735,984,0
3421736,1003,4
3421737,379,1
3421738,11,1
3421739,29,1
3421740,281,1
3421741,1237,1
3421742,873,0
3421743,405,3
3421744,1132,0
3421745,350,1
3421746,399,1
3421747,985,3
3421748,543,0
3421749,31,1
3421750,762,0
3421751,148,1
3421752,931,0
3421753,1237,2
3421754,873,0
3421755,29,3
3421756,11,0
3421757,1003,0
3421758,984,0
3421759,631,2
3421760,379,1
3421761,281,0
3421762,180,1
3421763,543,2
3421764,31,1
3421765,148,0
3421766,762,2
3421767,399,1
3421768,931,2
3421769,1132,0
3421770,985,3
3421771,350,0
3421772,405,1
3421773,762,0
3421774,180,2
3421775,29,1
3421776,399,1
3421777,543,0
3421778,931,0
3421779,1003,2
3421780,11,0
3421781,873,5
3421782,985,3
3421783,1132,1
3421784,148,1
3421785,631,0
3421786,31,1
3421787,379,2
3421788,1237,0
3421789,281,0
3421790,984,1
3421791,350,0
3421792,405,1
3421793,180,1
3421794,1132,0
3421795,1237,0
3421796,762,2
3421797,29,2
3421798,985,3
3421799,873,1
3421800,631,1
3421801,148,1
3421802,984,1
3421803,350,1
3421804,543,1
3421805,379,0
3421806,31,7
3421807,11,1
3421808,399,2
3421809,931,1
3421810,281,1
3421811,1003,2
3421812,405,3
3421813,631,1
3421814,873,0
3421815,180,0
3421816,1132,0
3421817,985,2
3421818,984,1
3421819,762,0
3421820,29,1
3421821,1237,2
3421822,148,1
3421823,11,1
3421824,350,0
3421825,405,1
3421826,1003,1
3421827,281,3
3421828,543,0
3421829,31,0
3421830,379,0
3421831,931,1
3421832,399,5
3421833,543,3
3421834,931,1
3421835,281,3
3421836,350,0
3421837,379,1
3421838,405,1
3421839,1003,2
3421840,31,0
3421841,399,0
3421842,11,4
3421843,873,0
3421844,148,2
3421845,985,2
3421846,180,0
3421847,631,0
3421848,762,0
3421849,984,1
3421850,29,2
3421851,1132,1
3421852,1237,0
3421853,762,0
3421854,29,0
3421855,631,1
3421856,1237,1
3421857,180,0
3421858,985,0
3421859,873,0
3421860,148,3
3421861,1132,0
3421862,984,3
3422274,13017,2
3422275,74869,3
3422276,26726,3
3422277,32036,3
3422278,6992,3
3422279,33571,1
3422280,55686,0
3422281,65423,0
3422282,6422,1
3422283,74872,2
3422284,81169,0
3422285,53646,1
3422286,26459,5
3422287,29109,2
3422291,2454,2
3422292,3820,0
3422293,1020,6
3422294,1181,4
3422295,3054,3
3422296,6168,2
3422297,1039,2
3422298,1028,3
3422299,1035,4
3422300,703,0
3422301,986,1
3422302,1027,2
3422303,6699,0
3422304,3688,3
3422305,1198,2
3422306,1071,2
3422307,1150,2
3422308,2793,0
3422309,3697,5
3422310,2455,0
3422311,1123,1
3422312,990,1
3422313,2288,0
3422314,603,0
3422315,1220,0
3422316,3884,4
3422317,3371,1
3422318,1060,1
3422320,1194,3
3422321,1211,2
3422322,3008,5
3422323,358,3
3422324,12020,9
3422325,2805,3
3422871,82,4
3422872,15,7
3422873,10,0
3422874,80,3
3422875,533,5
3422876,269,7
3422877,86,2
3422878,94,0
3422906,60,2
3422907,3,6
3422908,254,2
3422909,79,1
3422910,27,3
3422911,81,1
3422926,35,2
3422927,109,5
3422928,167,7
3422929,18,8
3423860,368,1
3423914,39,5
3424010,920,2
3424011,1004,0
3424012,60368,1
3424013,8818,2
3424014,38921,1
3424015,3070,0
3424016,3793,0
3424017,4059,4
3424018,6112,2
3424019,1167,2
3424020,10791,1
3424021,41133,1
3424022,40090,1
3424023,4644,1
3424024,9211,3
3424025,5849,1
3424026,40812,1
3424027,39803,1
3424028,2573,1
3424029,22140,5
3424052,10604,2
3424053,5411,2
3424054,5689,0
3424055,37169,0
3424056,3737,2
3424057,23371,0
3424058,4529,2
3424059,1443,1
3424060,31276,4
3424061,11344,0
3424062,2259,1
3424063,3137,2
3424064,675,1
3424065,27843,1
3424066,11914,0
3424067,5771,3
3424068,7087,0
3424069,4807,0
3424070,9026,1
3424071,11540,0
3424072,5084,0
3424073,33783,0
3424074,3189,13
3424075,8042,1
3424076,3831,6
3424198,2477,0
3424210,2712,2
3424211,21903,0
3424212,53645,3
3424766,6170,1
3424767,48712,0
3424768,2784,2
3425523,338,3
3426220,127,5
3426221,65,6
3426659,39722,2
3426660,11282,2
3426661,10484,0
3426662,36,2
3426663,6890,0
3426664,2832,1
3426665,19789,0
3426666,833,1
3426667,114,3
3426668,820,0
3426669,2381,2
3426670,2293,0
3426671,589,1
3426672,449,0
3426673,1467,1
3426674,6646,2
3426675,141,2
3426676,7775,0
3426677,126,0
3426678,3205,0
3426679,39722,3
3426680,868,0
3426681,11282,1
3426682,10484,0
3426683,36,0
3426684,6890,0
3426685,2832,2
3426686,19789,1
3426687,833,0
3426688,114,1
3426689,126,0
3426690,3205,1
3426691,7775,0
3426692,141,0
3426693,6646,1
3426694,1467,0
3426695,449,1
3426696,589,0
3426697,2293,0
3426698,820,1
3426830,39722,0
3426831,868,3
3426832,2381,3
3426833,11282,2
3426834,10484,1
3426835,36,3
3426836,6890,2
3426837,2832,1
3426838,19789,1
3426839,833,2
3426840,141,2
3426841,7775,0
3426842,126,2
3426843,6646,0
3426844,1467,0
3426845,449,1
3426846,589,1
3426847,2293,0
3426848,820,1
3426849,114,3
3426850,39722,1
3426851,868,0
3426852,2381,1
3426853,3205,0
3426854,11282,0
3426855,10484,4
3426856,36,2
3426857,6890,2
3426858,2832,1
3426859,19789,0
3426860,1467,1
3426861,6646,2
3426862,141,2
3426863,7775,1
3426864,449,1
3426865,589,2
3426866,2293,2
3426867,820,1
3426868,114,1
3426869,833,0
3426870,39722,0
3426871,868,1
3426872,2381,1
3426873,3205,1
3426874,126,2
3426875,11282,2
3426876,10484,1
3426877,36,5
3426878,6890,2
3426879,2832,1
3426880,589,2
3426881,449,1
3426882,1467,1
3426883,6646,0
3426884,141,4
3426885,2293,0
3426886,820,0
3426887,114,4
3426888,833,3
3426889,19789,2
3426890,39722,0
3426891,868,0
3426892,2381,1
3426893,3205,1
3426894,126,1
3426895,7775,0
3426896,11282,1
3426897,10484,0
3426898,36,2
3426899,6890,1
3426900,820,1
3426901,2293,3
3426902,589,0
3426903,449,0
3426904,1467,2
3426905,6646,1
3426906,114,1
3426907,833,2
3426908,19789,3
3426909,2832,2
3426910,39722,0
3426911,868,1
3426912,2381,1
3426913,3205,0
3426914,126,1
3426915,7775,1
3426916,141,1
3426917,11282,0
3426918,10484,0
3426919,36,1
3426920,833,2
3426921,114,1
3426922,820,1
3426923,2293,2
3426924,589,1
3426925,449,1
3426926,1467,1
3426927,19789,1
3426928,2832,4
3426929,6890,1
3426930,39722,3
3426931,868,2
3426932,2381,0
3426933,3205,2
3426934,126,1
3426935,7775,6
3426936,141,2
3426937,6646,1
3426938,11282,1
3426939,10484,2
3426940,2832,1
3426941,19789,1
3426942,833,2
3426943,114,2
3426944,820,1
3426945,2293,1
3426946,589,0
3426947,449,2
3426948,6890,0
3426949,36,3
3426950,39722,0
3426951,868,0
3426952,2381,2
3426953,3205,1
3426954,126,0
3426955,7775,1
3426956,141,3
3426957,6646,1
3426958,1467,0
3426959,11282,1
3426960,36,3
3426961,6890,2
3426962,2832,1
3426963,19789,0
3426964,833,1
3426965,114,2
3426966,820,0
3426967,2293,1
3426968,589,1
3426969,10484,2
3426970,39722,2
3426971,868,1
3426972,2381,1
3426973,3205,1
3426974,126,1
3426975,7775,2
3426976,141,0
3426977,6646,3
3426978,1467,3
3426979,449,1
3426980,11282,1
3426981,10484,0
3426982,36,1
3426983,6890,0
3426984,2832,0
3426985,19789,2
3426986,833,1
3426987,114,4
3426988,820,0
3426989,2293,1
3426990,868,3
3426991,2381,0
3426992,3205,0
3426993,126,1
3426994,7775,1
3426995,141,1
3426996,6646,2
3426997,1467,1
3426998,449,2
3426999,589,0
3427000,868,0
3427001,2381,1
3427002,3205,1
3427003,126,0
3427004,7775,5
3427005,141,2
3427006,6646,0
3427007,1467,1
3427008,449,2
3427009,589,1
3427010,39722,0
3427011,820,0
3427012,114,1
3427013,833,0
3427014,19789,2
3427015,2832,0
3427016,6890,0
3427017,36,2
3427018,10484,1
3427019,11282,1
3427020,3205,1
3427021,2381,4
3427022,126,1
3427023,7775,4
3427024,141,1
3427025,6646,1
3427026,1467,0
3427027,449,2
3427028,589,1
3427029,2293,0
3427030,39722,2
3427031,868,0
3427032,11282,0
3427033,10484,1
3427034,36,2
3427035,6890,1
3427036,2832,0
3427037,19789,1
3427038,833,0
3427039,114,3
3427040,7775,3
3427041,126,1
3427042,3205,0
3427043,141,1
3427044,6646,2
3427045,1467,1
3427046,449,1
3427047,589,0
3427048,2293,3
3427049,820,0
3427050,39722,0
3427051,868,1
3427052,2381,0
3427053,11282,0
3427054,10484,0
3427055,36,1
3427056,6890,0
3427057,2832,0
3427058,19789,1
3427059,833,0
3427060,6646,2
3427061,141,1
3427062,7775,1
3427063,126,1
3427064,1467,1
3427065,449,2
3427066,589,1
3427067,2293,1
3427068,820,1
3427069,114,1
3427070,39722,1
3427071,868,1
3427072,2381,2
3427073,3205,3
3427074,11282,3
3427075,10484,1
3427076,36,3
3427077,6890,1
3427078,2832,1
3427079,19789,2
3427080,449,0
3427081,1467,0
3427082,6646,0
3427083,141,3
3427084,7775,0
3427085,589,0
3427086,2293,1
3427087,820,2
3427088,114,3
3427089,833,0
3427090,39722,1
3427091,868,1
3427092,2381,5
3427093,3205,0
3427094,126,4
3427095,11282,0
3427096,10484,1
3427097,36,1
3427098,6890,0
3427099,2832,2
3427100,2293,2
3427101,589,0
3427102,449,0
3427103,1467,1
3427104,6646,0
3427105,141,0
3427106,820,2
3427107,114,0
3427108,833,0
3427109,19789,1
3427110,39722,1
3427111,868,1
3427112,2381,4
3427113,3205,1
3427114,126,0
3427115,7775,0
3427116,11282,0
3427117,10484,1
3427118,36,1
3427119,6890,0
3427120,114,4
3427121,820,1
3427122,2293,1
3427123,589,1
3427124,449,0
3427125,1467,3
3427126,6646,1
3427127,833,2
3427128,19789,0
3427129,2832,1
3427130,39722,3
3427131,868,2
3427132,2381,3
3427133,3205,0
3427134,126,3
3427135,7775,1
3427136,141,3
3427137,11282,0
3427138,10484,2
3427139,36,2
3427140,19789,0
3427141,833,1
3427142,114,0
3427143,820,2
3427144,2293,3
3427145,589,2
3427146,449,1
3427147,1467,1
3427148,2832,2
3427149,6890,1
3427150,39722,3
3427151,868,1
3427152,2381,1
3427153,3205,1
3427154,126,1
3427155,7775,0
3427156,141,1
3427157,6646,0
3427158,11282,0
3427159,10484,2
3427160,6890,2
3427161,2832,1
3427162,19789,0
3427163,833,3
3427164,114,3
3427165,820,1
3427166,2293,0
3427167,589,2
3427168,449,1
3427169,36,0
3427170,39722,1
3427171,868,1
3427172,2381,1
3427173,3205,1
3427174,126,1
3427175,7775,0
3427176,141,2
3427177,6646,1
3427178,1467,3
3427179,11282,0
3427180,10484,1
3427181,36,2
3427182,6890,0
3427183,2832,0
3427184,19789,4
3427185,833,0
3427186,114,1
3427187,820,1
3427188,2293,1
3427189,589,1
3427190,39722,3
3427191,868,1
3427192,2381,2
3427193,3205,0
3427194,126,5
3427195,7775,1
3427196,141,4
3427197,6646,2
3427198,1467,3
3427199,449,1
3427200,11282,1
3427201,10484,1
3427202,36,2
3427203,6890,2
3427204,2832,1
3427205,19789,1
3427206,833,1
3427207,114,2
3427208,820,1
3427209,2293,0
3429683,931,0
3429684,405,2
3429685,1003,1
3429686,350,2
3429687,281,5
3429688,543,0
3429689,379,3
3429690,399,2
3429691,11,3
3429692,31,3
3429693,985,0
3429694,148,0
3429695,1132,0
3429696,543,0
3429697,762,2
3429698,399,3
3429699,350,0
3429700,405,1
3429701,931,2
3429702,31,3
3429703,379,3
3429704,281,2
3429705,1003,2
3429706,29,2
3429707,180,0
3429708,984,1
3429709,11,1
3429710,1237,1
3429711,873,2
3429712,631,1
3429713,11,0
3429714,1237,1
3429715,379,0
3429716,873,0
3429717,281,4
3429718,29,3
3429719,180,2
3429720,631,2
3429721,984,0
3429722,1003,0
3429723,399,2
3429724,405,0
3429725,762,0
3429726,1132,3
3429727,931,2
3429728,31,1
3429729,148,0
3429730,543,2
3429731,985,1
3429732,350,0
3429733,281,1
3429734,1003,2
3429735,873,2
3429736,984,0
3429737,350,0
3429738,29,2
3429739,762,1
3429740,631,1
3429741,148,1
3429742,399,0
3429743,985,0
3429744,931,0
3429745,180,0
3429746,405,1
3429747,11,3
3429748,379,1
3429749,543,1
3429750,31,2
3429751,1132,0
3429752,1237,0
3429753,543,0
3429754,1003,2
3429755,11,1
3429756,29,0
3429757,931,1
3429758,985,2
3429759,180,2
3429760,873,1
3429761,762,0
3429762,399,0
3429763,148,1
3429764,984,0
3429765,1132,2
3429766,281,3
3429767,631,0
3429768,350,0
3429769,379,0
3429770,405,1
3429771,1237,2
3429772,31,1
3429773,762,0
3429774,1003,1
3429775,985,0
3429776,399,2
3429777,631,1
3429778,543,1
3429779,405,0
3429780,180,1
3429781,29,1
3429782,11,3
3429783,31,3
3429784,931,1
3429785,984,5
3429786,873,1
3429787,350,1
3429788,281,2
3429789,1237,1
3429790,148,2
3429791,1132,2
3429792,379,3
3429793,29,0
3429794,762,2
3429795,631,4
3429796,543,1
3429797,405,1
3429798,399,2
3429799,11,3
3429800,985,3
3429801,180,0
3429802,1003,2
3429803,931,1
3429804,281,2
3429805,1237,0
3429806,148,2
3429807,31,1
3429808,984,0
3429809,1132,1
3429810,379,2
3429811,873,1
3429812,350,0
3429813,29,1
3429814,984,2
3429815,148,1
3429816,985,0
3429817,873,1
3429818,762,1
3429819,180,2
3429820,1237,0
3429821,631,1
3429822,1132,4
3429823,399,0
3429824,379,2
3429825,931,0
3429826,281,2
3429827,405,2
3429828,31,4
3429829,11,2
3429830,1003,1
3429831,350,0
3429832,543,1
3429833,984,1
3429834,985,3
3429835,1132,2
3429836,148,1
3429837,762,4
3429838,180,0
3429839,631,2
3429840,873,2
3429841,29,1
3429842,1237,1
3429843,379,1
3429844,399,4
3429845,350,1
3429846,1003,2
3429847,31,2
3429848,11,1
3429849,405,2
3429850,281,4
3429851,931,1
3429852,543,0
3429853,281,2
3429854,31,3
3429855,1003,1
3429856,11,3
3429857,543,0
3429858,931,1
3429859,350,0
3429860,399,2
3429861,405,2
3429862,379,3
3429863,1237,0
3429864,631,1
3429865,762,2
3429866,984,1
3429867,148,4
3429868,873,0
3429869,29,0
3429870,1132,0
3429871,180,0
3429872,985,2
3430360,3426,8
3430361,5874,4
3430362,5987,0
3430363,362,2
3430364,5091,4
3430365,12627,7
3430366,49675,2
3430367,5716,3
3430368,5776,0
3430369,5842,4
3430370,19657,2
3430371,21006,3
3430372,80309,6
3430373,25495,1
3430374,20979,4
3430375,21033,1
3430376,5781,7
3430377,13183,0
3430378,12275,2
3430379,1842,6
3430380,1063,9
3430381,5733,3
3430382,444,1
3430383,3732,4
3430384,5925,2
3430386,5818,7
3430387,9023,0
3430388,1909,1
3430389,5881,2
3430390,22110,2
3430391,5843,5
3430392,54654,4
3430393,947,3
3430394,29390,2
3430395,5767,3
3430396,20975,5
3430397,1894,2
3430398,5714,1
3430399,1798,2
3430400,28954,3
3430401,20108,2
3430402,5784,5
3430403,23297,3
3430404,1177,5
3430405,5889,7
3430487,31,5
3430982,39432,3
3430984,16425,1
3430985,36995,3
3430986,10790,2
3430987,21500,0
3430988,13642,2
3430990,8449,4
3430991,44594,0
3430993,19964,2
3430994,2838,1
3430995,26488,1
3430997,6130,1
3430999,12451,3
3431000,9545,3
3431110,3729,1
3431111,932,0
3431112,41231,1
3431113,232,1
3431114,2698,1
3431115,28095,0
3431116,16704,3
3431117,3719,1
3431118,3609,0
3431119,3719,2
3431120,3725,0
3431121,41201,0
3431122,232,2
3431123,41231,2
3431124,2410,1
3431125,964,1
3431773,294,1
3431774,1090,0
3431775,170,1
3431904,150,1
3431905,368,0
3431906,1531,0
3431907,940,0
3431908,331,2
3431909,621,0
3431910,3709,0
3431911,3368,2
3431912,681,1
3431913,5358,1
3431914,131,3
3431915,366,0
3431916,1049,1
3431917,331,0
3431918,1108,1
3431919,2687,2
3431920,13,1
3431921,418,0
3431922,1531,0
3431923,1533,1
3431924,3709,0
3431925,16795,1
3431926,1050,0
3431927,418,3
3431928,621,2
3431929,368,3
3431930,3368,3
3431931,5358,1
3431932,940,1
3431933,681,3
3431934,2687,1
3431935,131,3
3431936,1531,1
3431937,150,0
3431938,331,0
3431939,13,0
3431940,366,0
3431941,1049,1
3431942,3368,0
3431943,1108,1
3431959,294,5
3431960,7179,1
3431961,7378,0
3431962,2503,3
3431963,336,2
3431964,2503,2
3431965,2425,1
3431966,2423,1
3431967,2420,2
3431968,1301,0
3431969,1301,1
3431970,3329,2
3431971,979,0
3431972,2995,1
3431973,2457,1
3431974,720,2
3431975,2457,0
3431976,2424,1
3431977,2420,1
3431978,979,0
3431979,4294,0
3431980,4294,1
3431981,2457,0
3431982,2425,0
3431983,720,5
3431984,982,1
3431985,4294,2
3431986,1075,1
3431987,294,2
3431988,2425,0
3431989,336,2
3431990,294,0
3431991,2423,1
3431992,1075,3
3431993,336,2
3431994,7378,2
3431995,2424,0
3431996,2503,1
3431997,2995,1
3431998,2423,3
3431999,336,4
3432000,3329,0
3432001,2424,1
3432002,3329,0
3432003,7179,1
3432004,1075,1
3432005,3329,3
3432006,2995,0
3432007,720,4
3432008,2425,0
3432009,2995,1
3432010,7179,0
3432011,1301,1
3432012,1075,1
3432013,2457,0
3432014,982,0
3432015,979,2
3432016,2424,1
3432017,982,1
3432018,7179,1
3432019,2457,0
3432020,2424,4
3432021,2424,0
3432022,2424,1
3432023,2995,1
3432024,1075,0
3432025,1301,1
3432026,294,3
3432027,7378,1
3432028,2995,0
3432029,2995,0
3432030,2995,0
3432031,336,2
3432032,720,0
3432033,2420,1
3432034,336,2
3432035,979,0
